smiles,sa_score,m,sigma,epsilon_k,distance,is_associating,vapor_pressure_Pa,liquid_density_mol_m3,vp_ratio_to_ref,rho_ratio_to_ref,property_distance,H_Pa,phi_inf,P_sat_solvent_Pa,H_ratio,tanimoto_to_nearest_train,epsilon_k_tree_std,H_eps_plus,H_eps_minus,H_sensitivity_pct,H_kij_plus,H_kij_minus,H_kij_sensitivity_pct
C[C@@H](Cl)/C(=C/F)C(F)(F)F,4.148593591441026,3.7620971,3.6260854999999985,210.26558219999995,0.7557193050871986,False,19106.25585258099,6892.915215707851,1.1758845896746493,0.6343872625903361,0.4057191918571361,50246.701542745606,2.489129938836557,20186.45180340862,0.9723417937833572,0.3333333333333333,,33447.934037679144,106322.15148720657,104.27727388998753,713206.8721532403,25457.612405655735,186.21424858629385
FC/C=C(\Cl)C(F)(F)F,3.642924510722061,3.8272403999999978,3.254032099999999,218.15671349999997,0.7594032692500671,False,14285.843917536757,9542.368349122533,0.8792148416069466,0.8782288402203786,0.1715146344837928,38533.15425109704,1.9088621728257589,20186.45180340862,0.7456687737555953,0.3333333333333333,,29730.710598201378,59915.03073999394,67.34133644546468,177432.0376269979,24443.120056099866,151.5678494835496
FC/C=C(/Cl)C(F)(F)F,3.642924510722061,3.8272403999999978,3.254032099999999,218.15671349999997,0.7594032692500671,False,14285.843917536757,9542.368349122533,0.8792148416069466,0.8782288402203786,0.1715146344837928,38533.15425109704,1.9088621728257589,20186.45180340862,0.7456687737555953,0.3333333333333333,,29730.710598201378,59915.03073999394,67.34133644546468,177432.0376269979,24443.120056099866,151.5678494835496
FC/C(=C(\F)Cl)C(F)F,4.145338496736047,3.8459698999999983,3.3573319999999995,218.7030531,0.7600590008020177,False,12062.818280970503,8659.926554675645,0.7423998837910848,0.7970135899444508,0.3279653983853879,35222.24497255567,1.7448457666348356,20186.45180340862,0.6815981906505104,0.3157894736842105,,27950.52248988026,52712.8675590145,61.39673786118919,147853.14221572556,23566.287742256423,145.00906286286695
FC/C(=C(/F)Cl)C(F)F,4.145338496736047,3.8459698999999983,3.3573319999999995,218.7030531,0.7600590008020177,False,12062.818280970503,8659.926554675645,0.7423998837910848,0.7970135899444508,0.3279653983853879,35222.24497255567,1.7448457666348356,20186.45180340862,0.6815981906505104,0.3157894736842105,,27950.52248988026,52712.8675590145,61.39673786118919,147853.14221572556,23566.287742256423,145.00906286286695
C/C(=C\Cl)CC(F)(F)F,3.35621472051227,3.845261,3.6089905000000018,216.3019886999999,0.7624259756654568,False,11276.44675167556,6941.8119716614265,0.69400305658478,0.6388874599942224,0.4733248313039172,34532.96797282863,1.710700241386527,20186.45180340862,0.6682597462601251,0.391304347826087,,27144.14151624097,53887.04386347034,66.00644485678546,180087.88188776537,23011.06200626911,154.6800951987717
C/C(=C/Cl)CC(F)(F)F,3.35621472051227,3.845261,3.6089905000000018,216.3019886999999,0.7624259756654568,False,11276.44675167556,6941.8119716614265,0.69400305658478,0.6388874599942224,0.4733248313039172,34532.96797282863,1.710700241386527,20186.45180340862,0.6682597462601251,0.391304347826087,,27144.14151624097,53887.04386347034,66.00644485678546,180087.88188776537,23011.06200626911,154.6800951987717
F[C@H](/C=C/Cl)C(F)(F)F,4.377888420802259,3.781509400000001,3.3514089999999985,211.6608743,0.7628462277308014,False,21386.80138342065,8716.443690144428,1.316239579498754,0.8022151265566789,0.3729964179513516,51477.363467371935,2.550094685717855,20186.45180340862,0.9961567704204616,0.3684210526315789,,34984.40899947805,100653.70002073006,96.83014824612194,493659.4326454696,26516.64435366074,179.6094856905885
F[C@@H](/C=C/Cl)C(F)(F)F,4.377888420802259,3.781509400000001,3.3514089999999985,211.6608743,0.7628462277308014,False,21386.80138342065,8716.443690144428,1.316239579498754,0.8022151265566789,0.3729964179513516,51477.363467371935,2.550094685717855,20186.45180340862,0.9961567704204616,0.3684210526315789,,34984.40899947805,100653.70002073006,96.83014824612194,493659.4326454696,26516.64435366074,179.6094856905885
F[C@H](/C=C\Cl)C(F)(F)F,4.377888420802259,3.781509400000001,3.3514089999999985,211.6608743,0.7628462277308014,False,21386.80138342065,8716.443690144428,1.316239579498754,0.8022151265566789,0.3729964179513516,51477.363467371935,2.550094685717855,20186.45180340862,0.9961567704204616,0.3684210526315789,,34984.40899947805,100653.70002073006,96.83014824612194,493659.4326454696,26516.64435366074,179.6094856905885
F[C@@H](/C=C\Cl)C(F)(F)F,4.377888420802259,3.781509400000001,3.3514089999999985,211.6608743,0.7628462277308014,False,21386.80138342065,8716.443690144428,1.316239579498754,0.8022151265566789,0.3729964179513516,51477.363467371935,2.550094685717855,20186.45180340862,0.9961567704204616,0.3684210526315789,,34984.40899947805,100653.70002073006,96.83014824612194,493659.4326454696,26516.64435366074,179.6094856905885
C[C@H](Cl)/C(F)=C/C(F)(F)F,4.050482052979487,3.8567388,3.5872695999999986,217.26644329999996,0.7633785973655483,False,10550.833168738996,7062.978734984082,0.6493455456199378,0.6500390045723456,0.4954101782334451,33318.17825874306,1.6505217748627352,20186.45180340862,0.6447519184147752,0.43478260869565216,,26643.151421969367,50280.68600050339,61.45698231021553,154112.53954427765,22824.390363673156,148.40107065145247
C[C@@H](Cl)/C(F)=C/C(F)(F)F,4.050482052979487,3.8567388,3.5872695999999986,217.26644329999996,0.7633785973655483,False,10550.833168738996,7062.978734984082,0.6493455456199378,0.6500390045723456,0.4954101782334451,33318.17825874306,1.6505217748627352,20186.45180340862,0.6447519184147752,0.43478260869565216,,26643.151421969367,50280.68600050339,61.45698231021553,154112.53954427765,22824.390363673156,148.40107065145247
C[C@H](Cl)/C(F)=C\C(F)(F)F,4.050482052979487,3.8567388,3.5872695999999986,217.26644329999996,0.7633785973655483,False,10550.833168738996,7062.978734984082,0.6493455456199378,0.6500390045723456,0.4954101782334451,33318.17825874306,1.6505217748627352,20186.45180340862,0.6447519184147752,0.43478260869565216,,26643.151421969367,50280.68600050339,61.45698231021553,154112.53954427765,22824.390363673156,148.40107065145247
C[C@@H](Cl)/C(F)=C\C(F)(F)F,4.050482052979487,3.8567388,3.5872695999999986,217.26644329999996,0.7633785973655483,False,10550.833168738996,7062.978734984082,0.6493455456199378,0.6500390045723456,0.4954101782334451,33318.17825874306,1.6505217748627352,20186.45180340862,0.6447519184147752,0.43478260869565216,,26643.151421969367,50280.68600050339,61.45698231021553,154112.53954427765,22824.390363673156,148.40107065145247
C/C(=C\F)[C@H](Cl)C(F)(F)F,4.195889745287181,3.8423572999999993,3.6482125999999977,215.49616809999995,0.7638813445030324,False,11542.382911792374,6714.493581765453,0.7103699593904057,0.6179662841796812,0.4794114312852743,35131.51293316754,1.7403510669089128,20186.45180340862,0.679842402683867,0.3333333333333333,,27324.811061308985,56146.76692646859,69.05813106679233,201468.3814068363,23050.37484113895,158.93372076998253
C/C(=C\F)[C@@H](Cl)C(F)(F)F,4.195889745287181,3.8423572999999993,3.6482125999999977,215.49616809999995,0.7638813445030324,False,11542.382911792374,6714.493581765453,0.7103699593904057,0.6179662841796812,0.4794114312852743,35131.51293316754,1.7403510669089128,20186.45180340862,0.679842402683867,0.3333333333333333,,27324.811061308985,56146.76692646859,69.05813106679233,201468.3814068363,23050.37484113895,158.93372076998253
C/C(=C/F)[C@H](Cl)C(F)(F)F,4.195889745287181,3.8423572999999993,3.6482125999999977,215.49616809999995,0.7638813445030324,False,11542.382911792374,6714.493581765453,0.7103699593904057,0.6179662841796812,0.4794114312852743,35131.51293316754,1.7403510669089128,20186.45180340862,0.679842402683867,0.3333333333333333,,27324.811061308985,56146.76692646859,69.05813106679233,201468.3814068363,23050.37484113895,158.93372076998253
C/C(=C/F)[C@@H](Cl)C(F)(F)F,4.195889745287181,3.8423572999999993,3.6482125999999977,215.49616809999995,0.7638813445030324,False,11542.382911792374,6714.493581765453,0.7103699593904057,0.6179662841796812,0.4794114312852743,35131.51293316754,1.7403510669089128,20186.45180340862,0.679842402683867,0.3333333333333333,,27324.811061308985,56146.76692646859,69.05813106679233,201468.3814068363,23050.37484113895,158.93372076998253
CC(F)(F)/C(F)=C(/F)Cl,3.7417422929398425,3.767910299999999,3.4687194000000012,209.1743383999999,0.7641832410613342,False,22997.094420703583,7845.890056389507,1.4153442278407051,0.7220939993741882,0.4997425064815134,56795.04079314698,2.813522720399865,20186.45180340862,1.0990610357941095,0.35294117647058826,,36501.38488174117,124829.31853075416,109.4992233724704,823573.1404901036,26898.11732542766,187.34907637230845
CC(F)(F)/C(F)=C(\F)Cl,3.7417422929398425,3.767910299999999,3.4687194000000012,209.1743383999999,0.7641832410613342,False,22997.094420703583,7845.890056389507,1.4153442278407051,0.7220939993741882,0.4997425064815134,56795.04079314698,2.813522720399865,20186.45180340862,1.0990610357941095,0.35294117647058826,,36501.38488174117,124829.31853075416,109.4992233724704,823573.1404901036,26898.11732542766,187.34907637230845
F/C(=C\Cl)CC(F)(F)F,3.696269965267516,3.8617966000000017,3.3649487,218.7642064,0.7651232291954224,False,11521.262931014951,8571.22755860643,0.7090701411464748,0.7888502060132759,0.3594779802340723,34396.870489175395,1.7039582203033443,20186.45180340862,0.6656260754454904,0.4090909090909091,,27533.032310004342,50781.584758375626,59.3721921108851,138331.73838075795,23378.372959101755,142.1721430641567
F/C(=C/Cl)CC(F)(F)F,3.696269965267516,3.8617966000000017,3.3649487,218.7642064,0.7651232291954224,False,11521.262931014951,8571.22755860643,0.7090701411464748,0.7888502060132759,0.3594779802340723,34396.870489175395,1.7039582203033443,20186.45180340862,0.6656260754454904,0.4090909090909091,,27533.032310004342,50781.584758375626,59.3721921108851,138331.73838075795,23378.372959101755,142.1721430641567
C[C@H](F)C(F)(F)/C=C/Cl,4.4241723368861745,3.877621800000002,3.511638200000001,218.9975314999999,0.7661142739505221,False,9643.562909570071,7517.465301034995,0.5935080688972159,0.6918675313274818,0.5100797077927047,31828.221282231727,1.5767120240941657,20186.45180340862,0.6159192310000883,0.42857142857142855,,26079.56789172522,45663.827641486765,54.59529648466514,121346.58540607445,22645.329959842093,137.09277384832308
C[C@@H](F)C(F)(F)/C=C/Cl,4.4241723368861745,3.877621800000002,3.511638200000001,218.9975314999999,0.7661142739505221,False,9643.562909570071,7517.465301034995,0.5935080688972159,0.6918675313274818,0.5100797077927047,31828.221282231727,1.5767120240941657,20186.45180340862,0.6159192310000883,0.42857142857142855,,26079.56789172522,45663.827641486765,54.59529648466514,121346.58540607445,22645.329959842093,137.09277384832308
C[C@H](F)C(F)(F)/C=C\Cl,4.4241723368861745,3.877621800000002,3.511638200000001,218.9975314999999,0.7661142739505221,False,9643.562909570071,7517.465301034995,0.5935080688972159,0.6918675313274818,0.5100797077927047,31828.221282231727,1.5767120240941657,20186.45180340862,0.6159192310000883,0.42857142857142855,,26079.56789172522,45663.827641486765,54.59529648466514,121346.58540607445,22645.329959842093,137.09277384832308
C[C@@H](F)C(F)(F)/C=C\Cl,4.4241723368861745,3.877621800000002,3.511638200000001,218.9975314999999,0.7661142739505221,False,9643.562909570071,7517.465301034995,0.5935080688972159,0.6918675313274818,0.5100797077927047,31828.221282231727,1.5767120240941657,20186.45180340862,0.6159192310000883,0.42857142857142855,,26079.56789172522,45663.827641486765,54.59529648466514,121346.58540607445,22645.329959842093,137.09277384832308
C=C[C@](F)(Cl)CC(F)F,4.4482331760470135,3.8527318,3.6417762,215.69033279999996,0.7668438718258593,False,11210.035094635214,6736.737054721874,0.6899157856568157,0.620013455148384,0.4904508071693828,34547.45928495805,1.7114181145556484,20186.45180340862,0.6685401727955507,0.42857142857142855,,27075.945921715567,54433.378320687436,67.12712356101196,188273.41554023666,22955.542289321293,156.5295544224684
C=C[C@@](F)(Cl)CC(F)F,4.4482331760470135,3.8527318,3.6417762,215.69033279999996,0.7668438718258593,False,11210.035094635214,6736.737054721874,0.6899157856568157,0.620013455148384,0.4904508071693828,34547.45928495805,1.7114181145556484,20186.45180340862,0.6685401727955507,0.42857142857142855,,27075.945921715567,54433.378320687436,67.12712356101196,188273.41554023666,22955.542289321293,156.5295544224684
FC(F)=CC(F)(F)CCl,4.045230804428354,3.851363400000001,3.409480400000001,216.54777659999996,0.767531018484058,False,12998.43244831383,8225.514502872735,0.7999817716161489,0.7570326147321801,0.3147069144294349,36630.62373756827,1.81461428161352,20186.45180340862,0.7088522290779633,0.35,,28462.086309700822,57225.99754955782,67.13631567978875,178736.84023841572,23735.01912511604,153.10949541387762
C/C=C(\F)CC(F)(F)Cl,3.819664370861921,3.857076399999999,3.6348296,215.68579469999997,0.7684139313744734,False,11171.234560738643,6768.694816100682,0.6875278269572068,0.6229546775666457,0.4896958587684374,34453.07089607667,1.7067422859454198,20186.45180340862,0.6667136295093379,0.3333333333333333,,27042.911554767452,54108.63109878158,66.70414057207194,185156.17779394257,22947.6039622261,155.8920001000013
C/C=C(/F)CC(F)(F)Cl,3.819664370861921,3.857076399999999,3.6348296,215.68579469999997,0.7684139313744734,False,11171.234560738643,6768.694816100682,0.6875278269572068,0.6229546775666457,0.4896958587684374,34453.07089607667,1.7067422859454198,20186.45180340862,0.6667136295093379,0.3333333333333333,,27042.911554767452,54108.63109878158,66.70414057207194,185156.17779394257,22947.6039622261,155.8920001000013
C[C@](F)(/C=C/Cl)C(F)F,4.436407301921139,3.8769266,3.5838770000000006,217.76682939999992,0.7688141549875568,False,9809.895321856706,7057.198987970013,0.6037449107923714,0.6495070673916352,0.5290211635949524,32176.997711172928,1.5939897721767835,20186.45180340862,0.6226685277326814,0.42857142857142855,,26121.084992591834,47264.84196379823,57.62346501059031,135620.30956373914,22611.7731455235,142.83896727297554
C[C@@](F)(/C=C/Cl)C(F)F,4.436407301921139,3.8769266,3.5838770000000006,217.76682939999992,0.7688141549875568,False,9809.895321856706,7057.198987970013,0.6037449107923714,0.6495070673916352,0.5290211635949524,32176.997711172928,1.5939897721767835,20186.45180340862,0.6226685277326814,0.42857142857142855,,26121.084992591834,47264.84196379823,57.62346501059031,135620.30956373914,22611.7731455235,142.83896727297554
C[C@](F)(/C=C\Cl)C(F)F,4.436407301921139,3.8769266,3.5838770000000006,217.76682939999992,0.7688141549875568,False,9809.895321856706,7057.198987970013,0.6037449107923714,0.6495070673916352,0.5290211635949524,32176.997711172928,1.5939897721767835,20186.45180340862,0.6226685277326814,0.42857142857142855,,26121.084992591834,47264.84196379823,57.62346501059031,135620.30956373914,22611.7731455235,142.83896727297554
C[C@@](F)(/C=C\Cl)C(F)F,4.436407301921139,3.8769266,3.5838770000000006,217.76682939999992,0.7688141549875568,False,9809.895321856706,7057.198987970013,0.6037449107923714,0.6495070673916352,0.5290211635949524,32176.997711172928,1.5939897721767835,20186.45180340862,0.6226685277326814,0.42857142857142855,,26121.084992591834,47264.84196379823,57.62346501059031,135620.30956373914,22611.7731455235,142.83896727297554
C=C[C@](F)(Cl)CC(F)(F)F,4.077972437594872,3.8254781000000007,3.6350744,212.1137158,0.7700919976791759,False,14861.144065001909,6768.8626868583315,0.9146213902819682,0.6229701274985078,0.3865760361893576,41088.50836286828,2.035449754271833,20186.45180340862,0.7951183400853884,0.3888888888888889,,29799.003303505313,74708.12127006092,85.94460549901075,358169.4940049857,24038.268057289057,174.84272121781513
C=C[C@@](F)(Cl)CC(F)(F)F,4.077972437594872,3.8254781000000007,3.6350744,212.1137158,0.7700919976791759,False,14861.144065001909,6768.8626868583315,0.9146213902819682,0.6229701274985078,0.3865760361893576,41088.50836286828,2.035449754271833,20186.45180340862,0.7951183400853884,0.3888888888888889,,29799.003303505313,74708.12127006092,85.94460549901075,358169.4940049857,24038.268057289057,174.84272121781513
C[C@](F)(Cl)/C=C/C(F)F,4.400004504718343,3.8246197,3.6646639999999993,211.9456698,0.7702323113052889,False,14678.59970495362,6605.291133403094,0.9033867924848386,0.6079158715288933,0.4038119310586489,41012.011611042806,2.0316602447250114,20186.45180340862,0.7936380242317139,0.3684210526315789,,29688.944068528013,75138.23934540618,86.71280444006817,372134.99693035363,23961.338640323662,175.80251419816722
C[C@@](F)(Cl)/C=C/C(F)F,4.400004504718343,3.8246197,3.6646639999999993,211.9456698,0.7702323113052889,False,14678.59970495362,6605.291133403094,0.9033867924848386,0.6079158715288933,0.4038119310586489,41012.011611042806,2.0316602447250114,20186.45180340862,0.7936380242317139,0.3684210526315789,,29688.944068528013,75138.23934540618,86.71280444006817,372134.99693035363,23961.338640323662,175.80251419816722
C[C@](F)(Cl)/C=C\C(F)F,4.400004504718343,3.8246197,3.6646639999999993,211.9456698,0.7702323113052889,False,14678.59970495362,6605.291133403094,0.9033867924848386,0.6079158715288933,0.4038119310586489,41012.011611042806,2.0316602447250114,20186.45180340862,0.7936380242317139,0.3684210526315789,,29688.944068528013,75138.23934540618,86.71280444006817,372134.99693035363,23961.338640323662,175.80251419816722
C[C@@](F)(Cl)/C=C\C(F)F,4.400004504718343,3.8246197,3.6646639999999993,211.9456698,0.7702323113052889,False,14678.59970495362,6605.291133403094,0.9033867924848386,0.6079158715288933,0.4038119310586489,41012.011611042806,2.0316602447250114,20186.45180340862,0.7936380242317139,0.3684210526315789,,29688.944068528013,75138.23934540618,86.71280444006817,372134.99693035363,23961.338640323662,175.80251419816722
C[C@](F)(Cl)/C=C/C(F)(F)F,4.11316474528718,3.787957299999999,3.6529069,208.59754459999996,0.7703154977341082,False,19545.652879201418,6679.082556667903,1.2029270513865826,0.6147072417318705,0.4354651510262514,51892.45430145932,2.570657528466539,20186.45180340862,1.0041893407943836,0.5333333333333333,,33843.27564472205,115106.45240430499,109.11490450366588,866196.1361071678,25555.00688823704,188.53715766378613
C[C@@](F)(Cl)/C=C/C(F)(F)F,4.11316474528718,3.787957299999999,3.6529069,208.59754459999996,0.7703154977341082,False,19545.652879201418,6679.082556667903,1.2029270513865826,0.6147072417318705,0.4354651510262514,51892.45430145932,2.570657528466539,20186.45180340862,1.0041893407943836,0.5333333333333333,,33843.27564472205,115106.45240430499,109.11490450366588,866196.1361071678,25555.00688823704,188.53715766378613
C[C@](F)(Cl)/C=C\C(F)(F)F,4.11316474528718,3.787957299999999,3.6529069,208.59754459999996,0.7703154977341082,False,19545.652879201418,6679.082556667903,1.2029270513865826,0.6147072417318705,0.4354651510262514,51892.45430145932,2.570657528466539,20186.45180340862,1.0041893407943836,0.5333333333333333,,33843.27564472205,115106.45240430499,109.11490450366588,866196.1361071678,25555.00688823704,188.53715766378613
C[C@@](F)(Cl)/C=C\C(F)(F)F,4.11316474528718,3.787957299999999,3.6529069,208.59754459999996,0.7703154977341082,False,19545.652879201418,6679.082556667903,1.2029270513865826,0.6147072417318705,0.4354651510262514,51892.45430145932,2.570657528466539,20186.45180340862,1.0041893407943836,0.5333333333333333,,33843.27564472205,115106.45240430499,109.11490450366588,866196.1361071678,25555.00688823704,188.53715766378613
F/C=C(\Cl)CC(F)(F)F,3.6524217135192623,3.8320355999999993,3.3392933,214.1596869999999,0.7713374069221911,False,16699.238074295565,8753.744968647652,1.027745931090927,0.8056481378763096,0.1963223955717951,42411.080786427345,2.1009675796152516,20186.45180340862,0.8207119094789498,0.30434782608695654,,31187.14598489883,72410.58285569049,79.58366912507145,266723.4786253045,24964.438045316227,165.76555061962816
F/C=C(/Cl)CC(F)(F)F,3.6524217135192623,3.8320355999999993,3.3392933,214.1596869999999,0.7713374069221911,False,16699.238074295565,8753.744968647652,1.027745931090927,0.8056481378763096,0.1963223955717951,42411.080786427345,2.1009675796152516,20186.45180340862,0.8207119094789498,0.30434782608695654,,31187.14598489883,72410.58285569049,79.58366912507145,266723.4786253045,24964.438045316227,165.76555061962816
C[C@H](F)/C(=C\Cl)C(F)(F)F,4.170228206825641,3.892567899999999,3.517046499999999,218.95095820000003,0.771445511656399,False,9310.649902339072,7456.914040335752,0.5730191108341793,0.6862947152809635,0.529833639337374,31343.99865024776,1.5527245181817992,20186.45180340862,0.6065488666156074,0.375,,25833.33854026391,44550.3441665333,53.18563879142352,115873.95609275388,22537.372520556506,134.8684164906161
C[C@@H](F)/C(=C\Cl)C(F)(F)F,4.170228206825641,3.892567899999999,3.517046499999999,218.95095820000003,0.771445511656399,False,9310.649902339072,7456.914040335752,0.5730191108341793,0.6862947152809635,0.529833639337374,31343.99865024776,1.5527245181817992,20186.45180340862,0.6065488666156074,0.375,,25833.33854026391,44550.3441665333,53.18563879142352,115873.95609275388,22537.372520556506,134.8684164906161
C[C@H](F)/C(=C/Cl)C(F)(F)F,4.170228206825641,3.892567899999999,3.517046499999999,218.95095820000003,0.771445511656399,False,9310.649902339072,7456.914040335752,0.5730191108341793,0.6862947152809635,0.529833639337374,31343.99865024776,1.5527245181817992,20186.45180340862,0.6065488666156074,0.375,,25833.33854026391,44550.3441665333,53.18563879142352,115873.95609275388,22537.372520556506,134.8684164906161
C[C@@H](F)/C(=C/Cl)C(F)(F)F,4.170228206825641,3.892567899999999,3.517046499999999,218.95095820000003,0.771445511656399,False,9310.649902339072,7456.914040335752,0.5730191108341793,0.6862947152809635,0.529833639337374,31343.99865024776,1.5527245181817992,20186.45180340862,0.6065488666156074,0.375,,25833.33854026391,44550.3441665333,53.18563879142352,115873.95609275388,22537.372520556506,134.8684164906161
CC/C(Cl)=C/C(F)(F)F,3.442035699533249,3.9017071,3.5841644000000015,219.40337450000004,0.7722032076662001,False,8377.851697201253,7036.998194911979,0.5156105299400026,0.6476478938185966,0.5989867823545659,30115.974082642115,1.491890421156472,20186.45180340862,0.5827849264122906,0.391304347826087,,25168.74227633894,41962.54742238214,50.03272012622494,106054.40324948354,22218.250138630243,130.7155514389973
CC/C(Cl)=C\C(F)(F)F,3.442035699533249,3.9017071,3.5841644000000015,219.40337450000004,0.7722032076662001,False,8377.851697201253,7036.998194911979,0.5156105299400026,0.6476478938185966,0.5989867823545659,30115.974082642115,1.491890421156472,20186.45180340862,0.5827849264122906,0.391304347826087,,25168.74227633894,41962.54742238214,50.03272012622494,106054.40324948354,22218.250138630243,130.7155514389973
FCC(F)(F)/C=C(/F)Cl,4.1598706645682135,3.882293400000001,3.3794125999999993,218.5699610999999,0.7724755576017571,False,10997.564471146914,8419.362409573892,0.6768393915246442,0.774873345256585,0.3938461495890533,33599.696358260524,1.6644676679923998,20186.45180340862,0.6501996752916008,0.3,,27109.895532326504,49033.371008944436,57.58480420520188,130447.05013498393,23182.32112044242,139.64091389295825
FCC(F)(F)/C=C(\F)Cl,4.1598706645682135,3.882293400000001,3.3794125999999993,218.5699610999999,0.7724755576017571,False,10997.564471146914,8419.362409573892,0.6768393915246442,0.774873345256585,0.3938461495890533,33599.696358260524,1.6644676679923998,20186.45180340862,0.6501996752916008,0.3,,27109.895532326504,49033.371008944436,57.58480420520188,130447.05013498393,23182.32112044242,139.64091389295825
F/C=C(\CF)C(F)(F)Cl,4.199659475757025,3.7978612,3.3903243999999986,210.14262509999992,0.7725567560830409,False,21850.49744345844,8362.32077042168,1.344777512597647,0.7696235361144423,0.4146623304635162,52761.70291042311,2.613718518948136,20186.45180340862,1.0210104798091408,0.2916666666666667,,35257.83574078195,107136.24163439569,100.9570162166642,575149.1316427105,26554.49479083108,182.3471266422463
F/C=C(/CF)C(F)(F)Cl,4.199659475757025,3.7978612,3.3903243999999986,210.14262509999992,0.7725567560830409,False,21850.49744345844,8362.32077042168,1.344777512597647,0.7696235361144423,0.4146623304635162,52761.70291042311,2.613718518948136,20186.45180340862,1.0210104798091408,0.2916666666666667,,35257.83574078195,107136.24163439569,100.9570162166642,575149.1316427105,26554.49479083108,182.3471266422463
C/C(Cl)=C\CC(F)(F)F,3.2295412939388433,3.8893244,3.605197600000002,217.4840341999999,0.7738777787669563,False,9542.598624160752,6909.704724002917,0.587294274408313,0.6359324796536873,0.5503373286515041,31816.096457622418,1.5761113824000537,20186.45180340862,0.6156845992063994,0.45454545454545453,,25912.578232788397,46580.35951162864,57.02012339934988,133396.006194113,22510.611624613288,142.24591120105876
C/C(Cl)=C/CC(F)(F)F,3.2295412939388433,3.8893244,3.605197600000002,217.4840341999999,0.7738777787669563,False,9542.598624160752,6909.704724002917,0.587294274408313,0.6359324796536873,0.5503373286515041,31816.096457622418,1.5761113824000537,20186.45180340862,0.6156845992063994,0.45454545454545453,,25912.578232788397,46580.35951162864,57.02012339934988,133396.006194113,22510.611624613288,142.24591120105876
C/C(=C\[C@H](F)Cl)C(F)(F)F,4.049287822210257,3.8607717999999993,3.619420699999998,214.18209239999993,0.7749925774792552,False,12309.93175377804,6830.0749943585,0.7576083540857037,0.6286037827773914,0.4434961783108223,36277.889821739824,1.7971404868494052,20186.45180340862,0.7020263496089779,0.32,,27832.631915017595,59404.026152925326,72.38102636467077,222346.33532998024,23275.755636755668,162.09501263482386
C/C(=C\[C@@H](F)Cl)C(F)(F)F,4.049287822210257,3.8607717999999993,3.619420699999998,214.18209239999993,0.7749925774792552,False,12309.93175377804,6830.0749943585,0.7576083540857037,0.6286037827773914,0.4434961783108223,36277.889821739824,1.7971404868494052,20186.45180340862,0.7020263496089779,0.32,,27832.631915017595,59404.026152925326,72.38102636467077,222346.33532998024,23275.755636755668,162.09501263482386
C/C(=C/[C@H](F)Cl)C(F)(F)F,4.049287822210257,3.8607717999999993,3.619420699999998,214.18209239999993,0.7749925774792552,False,12309.93175377804,6830.0749943585,0.7576083540857037,0.6286037827773914,0.4434961783108223,36277.889821739824,1.7971404868494052,20186.45180340862,0.7020263496089779,0.32,,27832.631915017595,59404.026152925326,72.38102636467077,222346.33532998024,23275.755636755668,162.09501263482386
C/C(=C/[C@@H](F)Cl)C(F)(F)F,4.049287822210257,3.8607717999999993,3.619420699999998,214.18209239999993,0.7749925774792552,False,12309.93175377804,6830.0749943585,0.7576083540857037,0.6286037827773914,0.4434961783108223,36277.889821739824,1.7971404868494052,20186.45180340862,0.7020263496089779,0.32,,27832.631915017595,59404.026152925326,72.38102636467077,222346.33532998024,23275.755636755668,162.09501263482386
C/C=C(\[C@H](F)Cl)C(F)(F)F,4.107274360671795,3.852882699999999,3.524769399999997,213.5376143999999,0.7757564508200945,False,14101.696567228732,7399.166934814221,0.8678815886071249,0.6809799787655867,0.3452955959426393,38834.70572213411,1.9238004826373991,20186.45180340862,0.7515042035303587,0.3333333333333333,,29127.194581897154,65544.62758895112,76.93404895351799,252521.13180041892,23891.640753542644,165.42614072021075
C/C=C(\[C@@H](F)Cl)C(F)(F)F,4.107274360671795,3.852882699999999,3.524769399999997,213.5376143999999,0.7757564508200945,False,14101.696567228732,7399.166934814221,0.8678815886071249,0.6809799787655867,0.3452955959426393,38834.70572213411,1.9238004826373991,20186.45180340862,0.7515042035303587,0.3333333333333333,,29127.194581897154,65544.62758895112,76.93404895351799,252521.13180041892,23891.640753542644,165.42614072021075
C/C=C(/[C@H](F)Cl)C(F)(F)F,4.107274360671795,3.852882699999999,3.524769399999997,213.5376143999999,0.7757564508200945,False,14101.696567228732,7399.166934814221,0.8678815886071249,0.6809799787655867,0.3452955959426393,38834.70572213411,1.9238004826373991,20186.45180340862,0.7515042035303587,0.3333333333333333,,29127.194581897154,65544.62758895112,76.93404895351799,252521.13180041892,23891.640753542644,165.42614072021075
C/C=C(/[C@@H](F)Cl)C(F)(F)F,4.107274360671795,3.852882699999999,3.524769399999997,213.5376143999999,0.7757564508200945,False,14101.696567228732,7399.166934814221,0.8678815886071249,0.6809799787655867,0.3452955959426393,38834.70572213411,1.9238004826373991,20186.45180340862,0.7515042035303587,0.3333333333333333,,29127.194581897154,65544.62758895112,76.93404895351799,252521.13180041892,23891.640753542644,165.42614072021075
CC/C(=C\Cl)C(F)(F)F,3.5448811540787037,3.9114178000000006,3.5424471000000013,219.1596283,0.7770218458434447,False,8621.78224835863,7269.40704595688,0.5306231089753689,0.6690375686081768,0.5743263852729872,30395.40686903565,1.5057330116778214,20186.45180340862,0.5881923296531308,0.391304347826087,,25343.033219846802,42421.990134942076,50.40640752288127,106316.42932584588,22314.872257080133,130.6082672491837
